"id";"nazev";"mista_prac";"mista_sluz";"predstaveny";"id_ext";"urad_zkratka";"urad_nazev";"zkratka";"urad_skupina";"label";"analyticky";"nazev_lower";"categ";"color";"mista_celkem";"dpth";"child_ftes"
"12003145";"Oddělení veřejnoprávní regulace I";"0";"5";"true";"310130";"ÚV ČR";"Úřad vlády ČR";"OVL";NA;"Oddělení veřejnoprávní regulace I";FALSE;"oddělení veřejnoprávní regulace i";"ostatní";"none";"5";"6";"5"
"12003146";"Oddělení veřejnoprávní regulace II";"0";"3";"true";"310140";"ÚV ČR";"Úřad vlády ČR";"OVL";NA;"Oddělení veřejnoprávní regulace II";FALSE;"oddělení veřejnoprávní regulace ii";"ostatní";"none";"3";"6";"3"
"12003147";"Odd. soukromoprávní regulace a fin. práv";"0";"5";"true";"310150";"ÚV ČR";"Úřad vlády ČR";"OVL";NA;"Odd. soukromoprávní regulace a fin. práv";FALSE;"odd. soukromoprávní regulace a fin. práv";"ostatní";"none";"5";"6";"5"
"12003152";"Oddělení pro legislativní proces EU";"0";"10";"true";"310230";"ÚV ČR";"Úřad vlády ČR";"KOM";NA;"Oddělení pro legislativní proces EU";FALSE;"oddělení pro legislativní proces eu";"ostatní";"none";"10";"6";"10"
"12003151";"Odd. informací pro kompatibilitu";"1";"4";"true";"310220";"ÚV ČR";"Úřad vlády ČR";"KOM";NA;"Odd. informací pro kompatibilitu";FALSE;"odd. informací pro kompatibilitu";"ostatní";"none";"5";"6";"5"
"12003150";"Oddělení analyticko-konzultační";"1";"12";"true";"310210";"ÚV ČR";"Úřad vlády ČR";"KOM";NA;"Oddělení analyticko-konzultační";TRUE;"oddělení analyticko-konzultační";"Analýzy a evaluace";"#8B008B";"13";"6";"13"
"11000003";"Ministerstvo dopravy";"0";"0";NA;"00001";"MD ČR";"Ministerstvo dopravy";"MD ČR";"Ministerstva a ÚV";"Ministerstvo dopravy";FALSE;"ministerstvo dopravy";"ostatní";"none";"0";"2";"373"
"12010439";"Sekce státního tajemníka";"1";"0";"true";"60600";"MD ČR";"Ministerstvo dopravy";"SST";NA;"Sekce státního tajemníka";FALSE;"sekce státního tajemníka";"ostatní";"none";"1";"3";"38"
"12012593";"Sekce drážní, vodní a letecké dopravy";"0";"0";"true";"202";"MD ČR";"Ministerstvo dopravy";"SDVLD";NA;"Sekce drážní, vodní a letecké dopravy";FALSE;"sekce drážní, vodní a letecké dopravy";"ostatní";"none";"0";"3";"33"
"12012316";"Náměstek člena vlády II.";"2";"0";NA;"80801";"MD ČR";"Ministerstvo dopravy";"Náměstek čle";NA;"Náměstek člena vlády II.";FALSE;"náměstek člena vlády ii.";"ostatní";"none";"2";"3";"2"
"12012315";"Náměstek člena vlády I.";"2";"0";NA;"70701";"MD ČR";"Ministerstvo dopravy";"Náměstek čle";NA;"Náměstek člena vlády I.";FALSE;"náměstek člena vlády i.";"ostatní";"none";"2";"3";"2"
"12011937";"Sekce legislativní a právní";"0";"0";"true";"10001";"MD ČR";"Ministerstvo dopravy";"SLP";NA;"Sekce legislativní a právní";FALSE;"sekce legislativní a právní";"ostatní";"none";"0";"3";"33"
"12011940";"Sekce silniční a veřejné dopravy a správ";"1";"2";"true";"30003";"MD ČR";"Ministerstvo dopravy";"SSVD";NA;"Sekce silniční a veřejné dopravy a správ";FALSE;"sekce silniční a veřejné dopravy a správ";"ostatní";"none";"3";"3";"74"
"12012594";"Sekce Kanceláře ministra a vnějších vzta";"0";"1";"true";"401";"MD ČR";"Ministerstvo dopravy";"SKMVV";NA;"Sekce Kanceláře ministra a vnějších vzta";FALSE;"sekce kanceláře ministra a vnějších vzta";"ostatní";"none";"1";"3";"44"
"12012045";"Samostatné oddělení bezpečnostní";"1";"9";"true";"00035";"MD ČR";"Ministerstvo dopravy";"SOB";NA;"Samostatné oddělení bezpečnostní";FALSE;"samostatné oddělení bezpečnostní";"ostatní";"none";"10";"3";"10"
"12012645";"Odbor interního auditu a kontroly";"0";"0";"true";"043";"MD ČR";"Ministerstvo dopravy";"OIAK";NA;"Odbor interního auditu a kontroly";FALSE;"odbor interního auditu a kontroly";"ostatní";"none";"0";"3";"8"
"12011941";"Sekce ekonomická a infrastrukturní";"1";"1";"true";"50005";"MD ČR";"Ministerstvo dopravy";"SEI";NA;"Sekce ekonomická a infrastrukturní";FALSE;"sekce ekonomická a infrastrukturní";"ostatní";"none";"2";"3";"129"
"12012595";"Samostatné oddělení vnitřní správy";"8";"2";"true";"425";"MD ČR";"Ministerstvo dopravy";"SOVSA";NA;"Samostatné oddělení vnitřní správy";FALSE;"samostatné oddělení vnitřní správy";"ostatní";"none";"10";"4";"10"
"12010703";"Kancelář státního tajemníka";"0";"2";"true";"60060";"MD ČR";"Ministerstvo dopravy";"KST";NA;"Kancelář státního tajemníka";FALSE;"kancelář státního tajemníka";"ostatní";"none";"2";"4";"2"
"12010438";"Samostatné oddělení spisové a archivní s";"4";"2";"true";"60422";"MD ČR";"Ministerstvo dopravy";"SOSAS";NA;"Samostatné oddělení spisové a archivní s";FALSE;"samostatné oddělení spisové a archivní s";"ostatní";"none";"6";"4";"6"
"12010433";"Odbor personální";"1";"0";"true";"60010";"MD ČR";"Ministerstvo dopravy";"OP";NA;"Odbor personální";FALSE;"odbor personální";"ostatní";"none";"1";"4";"19"
"12010374";"Odbor legislativy";"1";"0";"true";"10510";"MD ČR";"Ministerstvo dopravy";"OL";NA;"Odbor legislativy";FALSE;"odbor legislativy";"ostatní";"none";"1";"4";"13"
"12010371";"Odbor ICT";"1";"0";"true";"10330";"MD ČR";"Ministerstvo dopravy";"OICT";NA;"Odbor ICT";FALSE;"odbor ict";"ostatní";"none";"1";"4";"8"
"12010379";"Odbor právní";"0";"1";"true";"10810";"MD ČR";"Ministerstvo dopravy";"OP";NA;"Odbor právní";FALSE;"odbor právní";"ostatní";"none";"1";"4";"12"
"12010383";"Odbor provozu silničních vozidel";"1";"0";"true";"20150";"MD ČR";"Ministerstvo dopravy";"OPSV";NA;"Odbor provozu silničních vozidel";FALSE;"odbor provozu silničních vozidel";"ostatní";"none";"1";"4";"26"
"12010409";"Odbor agend řidičů";"1";"0";"true";"30160";"MD ČR";"Ministerstvo dopravy";"OAŘ";NA;"Odbor agend řidičů";FALSE;"odbor agend řidičů";"ostatní";"none";"1";"4";"23"
"12010399";"Odbor silniční dopravy";"1";"0";"true";"30110";"MD ČR";"Ministerstvo dopravy";"OSD";NA;"Odbor silniční dopravy";FALSE;"odbor silniční dopravy";"ostatní";"none";"1";"4";"13"
"12010412";"Odbor veřejné dopravy";"1";"0";"true";"30190";"MD ČR";"Ministerstvo dopravy";"OVD";NA;"Odbor veřejné dopravy";FALSE;"odbor veřejné dopravy";"ostatní";"none";"1";"4";"9"
"12010430";"Odbor strategie";"1";"0";"true";"50520";"MD ČR";"Ministerstvo dopravy";"OS";NA;"Odbor strategie";FALSE;"odbor strategie";"Strategie, politiky, koncepce";"#CD0000";"1";"4";"17"
"12010417";"Odbor financí a ekonomiky";"1";"0";"true";"50410";"MD ČR";"Ministerstvo dopravy";"OFE";NA;"Odbor financí a ekonomiky";FALSE;"odbor financí a ekonomiky";"ostatní";"none";"1";"4";"25"
"12013101";"Samostatné oddělení PPP projektů";"0";"3";"true";"550";"MD ČR";"Ministerstvo dopravy";"PPP";NA;"Samostatné oddělení PPP projektů";FALSE;"samostatné oddělení ppp projektů";"ostatní";"none";"3";"4";"3"
"12010395";"Odbor infrastruktury";"1";"0";"true";"20910";"MD ČR";"Ministerstvo dopravy";"OI";NA;"Odbor infrastruktury";FALSE;"odbor infrastruktury";"ostatní";"none";"1";"4";"15"
"12013102";"Odbor pozemních komunikací";"1";"0";"true";"940";"MD ČR";"Ministerstvo dopravy";"OPK";NA;"Odbor pozemních komunikací";FALSE;"odbor pozemních komunikací";"ostatní";"none";"1";"4";"18"
"12010423";"Odbor Fondů EU";"1";"0";"true";"50430";"MD ČR";"Ministerstvo dopravy";"OFEU";NA;"Odbor Fondů EU";FALSE;"odbor fondů eu";"ostatní";"none";"1";"4";"49"
"12011971";"Odbor vodní dopravy";"1";"0";"true";"20230";"MD ČR";"Ministerstvo dopravy";"OVD";NA;"Odbor vodní dopravy";FALSE;"odbor vodní dopravy";"ostatní";"none";"1";"4";"7"
"12010388";"Odbor civilního letectví";"1";"0";"true";"20220";"MD ČR";"Ministerstvo dopravy";"OCL";NA;"Odbor civilního letectví";FALSE;"odbor civilního letectví";"ostatní";"none";"1";"4";"16"
"12010403";"Odbor drážní dopravy";"1";"0";"true";"30130";"MD ČR";"Ministerstvo dopravy";"ODVD";NA;"Odbor drážní dopravy";FALSE;"odbor drážní dopravy";"ostatní";"none";"1";"4";"10"
"12012592";"Kancelář ministra";"6";"1";"true";"083";"MD ČR";"Ministerstvo dopravy";"SOKM";NA;"Kancelář ministra";FALSE;"kancelář ministra";"ostatní";"none";"7";"4";"7"
"12010447";"Samostatné oddělené Besip";"4";"4";"true";"70170";"MD ČR";"Ministerstvo dopravy";"BESIP";NA;"Samostatné oddělené Besip";FALSE;"samostatné oddělené besip";"ostatní";"none";"8";"4";"8"
"12010442";"Odbor komunikace";"1";"0";"true";"70072";"MD ČR";"Ministerstvo dopravy";"OK";NA;"Odbor komunikace";FALSE;"odbor komunikace";"ostatní";"none";"1";"4";"8"
"12010448";"Odbor zahraničních vztahů a EU";"1";"0";"true";"70530";"MD ČR";"Ministerstvo dopravy";"OZV EU";NA;"Odbor zahraničních vztahů a EU";FALSE;"odbor zahraničních vztahů a eu";"ostatní";"none";"1";"4";"10"
"12012744";"Odbor kosmických aktivit a nových techno";"1";"0";"true";"730";"MD ČR";"Ministerstvo dopravy";"OKANT";NA;"Odbor kosmických aktivit a nových techno";FALSE;"odbor kosmických aktivit a nových techno";"ostatní";"none";"1";"4";"10"
"12010365";"Oddělení kontroly";"0";"4";"true";"00041";"MD ČR";"Ministerstvo dopravy";"OK";NA;"Oddělení kontroly";FALSE;"oddělení kontroly";"ostatní";"none";"4";"4";"4"
"12010366";"Oddělení interního auditu";"0";"4";"true";"00042";"MD ČR";"Ministerstvo dopravy";"OIA";NA;"Oddělení interního auditu";FALSE;"oddělení interního auditu";"ostatní";"none";"4";"4";"4"
"12012047";"Oddělení metodické a právní podpory";"0";"5";"true";"60014";"MD ČR";"Ministerstvo dopravy";"OMPP";NA;"Oddělení metodické a právní podpory";FALSE;"oddělení metodické a právní podpory";"ostatní";"none";"5";"5";"5"
"12010702";"Dětská skupina";"3";"0";NA;"60013";"MD ČR";"Ministerstvo dopravy";"DS";NA;"Dětská skupina";FALSE;"dětská skupina";"ostatní";"none";"3";"5";"3"
"12010435";"Oddělení systemizace a personálních proc";"0";"10";"true";"60012";"MD ČR";"Ministerstvo dopravy";"OSPP";NA;"Oddělení systemizace a personálních proc";FALSE;"oddělení systemizace a personálních proc";"ostatní";"none";"10";"5";"10"
"12010373";"Oddělení projektového řízení";"0";"3";"true";"10332";"MD ČR";"Ministerstvo dopravy";"OPŘ";NA;"Oddělení projektového řízení";FALSE;"oddělení projektového řízení";"ostatní";"none";"3";"5";"3"
"12010372";"Oddělení provozu ICT";"2";"2";"true";"10331";"MD ČR";"Ministerstvo dopravy";"OPICT";NA;"Oddělení provozu ICT";FALSE;"oddělení provozu ict";"ostatní";"none";"4";"5";"4"
"12010375";"Oddělení drážní, letecké a plavební legi";"0";"3";"true";"10511";"MD ČR";"Ministerstvo dopravy";"ODVL";NA;"Oddělení drážní, letecké a plavební legi";FALSE;"oddělení drážní, letecké a plavební legi";"ostatní";"none";"3";"5";"3"
"12010376";"Oddělení silniční legislativy";"0";"3";"true";"10512";"MD ČR";"Ministerstvo dopravy";"ODL";NA;"Oddělení silniční legislativy";FALSE;"oddělení silniční legislativy";"ostatní";"none";"3";"5";"3"
"12010377";"Oddělení rozkladové komise";"1";"2";"true";"10513";"MD ČR";"Ministerstvo dopravy";"ORZ";NA;"Oddělení rozkladové komise";FALSE;"oddělení rozkladové komise";"ostatní";"none";"3";"5";"3"
"12012046";"Oddělení implementace práva Evropské uni";"0";"3";"true";"10515";"MD ČR";"Ministerstvo dopravy";"OAEU";NA;"Oddělení implementace práva Evropské uni";FALSE;"oddělení implementace práva evropské uni";"ostatní";"none";"3";"5";"3"
"12010380";"Oddělení právní pomoci";"0";"4";"true";"10812";"MD ČR";"Ministerstvo dopravy";"OPP";NA;"Oddělení právní pomoci";FALSE;"oddělení právní pomoci";"ostatní";"none";"4";"5";"4"
"12010382";"Oddělení náhrad škod";"0";"4";"true";"10814";"MD ČR";"Ministerstvo dopravy";"ONŠ";NA;"Oddělení náhrad škod";FALSE;"oddělení náhrad škod";"ostatní";"none";"4";"5";"4"
"12010381";"Oddělení podpory veřejných zakázek";"0";"3";"true";"10813";"MD ČR";"Ministerstvo dopravy";"OPVZ";NA;"Oddělení podpory veřejných zakázek";FALSE;"oddělení podpory veřejných zakázek";"ostatní";"none";"3";"5";"3"
"12010386";"Oddělení správy agendy registrů";"0";"5";"true";"20153";"MD ČR";"Ministerstvo dopravy";"OSAR";NA;"Oddělení správy agendy registrů";FALSE;"oddělení správy agendy registrů";"ostatní";"none";"5";"5";"5"
"12010385";"Oddělení schvalování vozidel";"0";"9";"true";"20152";"MD ČR";"Ministerstvo dopravy";"OSV";NA;"Oddělení schvalování vozidel";FALSE;"oddělení schvalování vozidel";"ostatní";"none";"9";"5";"9"
"12010768";"Oddělení kontroly vozidel v provozu";"0";"5";"true";"20154";"MD ČR";"Ministerstvo dopravy";"OKVVPR";NA;"Oddělení kontroly vozidel v provozu";FALSE;"oddělení kontroly vozidel v provozu";"ostatní";"none";"5";"5";"5"
"12010384";"Oddělení registrace vozidel";"1";"5";"true";"20151";"MD ČR";"Ministerstvo dopravy";"ORV";NA;"Oddělení registrace vozidel";FALSE;"oddělení registrace vozidel";"ostatní";"none";"6";"5";"6"
"12010402";"Oddělení správního řízení";"0";"5";"true";"30113";"MD ČR";"Ministerstvo dopravy";"OSŘ";NA;"Oddělení správního řízení";FALSE;"oddělení správního řízení";"ostatní";"none";"5";"5";"5"
"12010400";"Oddělení nákladníá dopravy a";"0";"4";"true";"30111";"MD ČR";"Ministerstvo dopravy";"ONDSOD";NA;"Oddělení nákladníá dopravy a";FALSE;"oddělení nákladníá dopravy a";"ostatní";"none";"4";"5";"4"
"12010401";"Oddělení mezinárodní osobní dopravy";"0";"3";"true";"30112";"MD ČR";"Ministerstvo dopravy";"OMOD";NA;"Oddělení mezinárodní osobní dopravy";FALSE;"oddělení mezinárodní osobní dopravy";"ostatní";"none";"3";"5";"3"
"12010410";"Oddělení informačních systému a řid.";"0";"8";"true";"30161";"MD ČR";"Ministerstvo dopravy";"OISŘO";NA;"Oddělení informačních systému a řid.";FALSE;"oddělení informačních systému a řid.";"ostatní";"none";"8";"5";"8"
"12010411";"Oddělení správního řízení v silniční";"0";"8";"true";"30162";"MD ČR";"Ministerstvo dopravy";"OSŘSP";NA;"Oddělení správního řízení v silniční";FALSE;"oddělení správního řízení v silniční";"ostatní";"none";"8";"5";"8"
"12010701";"Oddělení kvalifikací řid. Stát. odbor. D";"0";"6";"true";"30163";"MD ČR";"Ministerstvo dopravy";"OKŘSTK";NA;"Oddělení kvalifikací řid. Stát. odbor. D";FALSE;"oddělení kvalifikací řid. stát. odbor. d";"ostatní";"none";"6";"5";"6"
"12010413";"Oddělení státní správy";"0";"4";"true";"30191";"MD ČR";"Ministerstvo dopravy";"OSS";NA;"Oddělení státní správy";FALSE;"oddělení státní správy";"ostatní";"none";"4";"5";"4"
"12010414";"Oddělení koncepce a rozvoje";"0";"4";"true";"30192";"MD ČR";"Ministerstvo dopravy";"OKR";NA;"Oddělení koncepce a rozvoje";TRUE;"oddělení koncepce a rozvoje";"Strategie, politiky, koncepce";"#CD0000";"4";"5";"4"
"12011339";"Oddělení odvolacích řízení";"0";"4";"true";"50920";"MD ČR";"Ministerstvo dopravy";"OVŘ";NA;"Oddělení odvolacích řízení";FALSE;"oddělení odvolacích řízení";"ostatní";"none";"4";"5";"4"
"12010398";"Oddělení infrastruktury železnic a pla";"0";"5";"true";"20915";"MD ČR";"Ministerstvo dopravy";"OIŽP";NA;"Oddělení infrastruktury železnic a pla";FALSE;"oddělení infrastruktury železnic a pla";"ostatní";"none";"5";"5";"5"
"12010396";"Oddělení infrastruktury pozemních komuni";"0";"5";"true";"20911";"MD ČR";"Ministerstvo dopravy";"OIPK";NA;"Oddělení infrastruktury pozemních komuni";FALSE;"oddělení infrastruktury pozemních komuni";"ostatní";"none";"5";"5";"5"
"12010419";"Oddělení financování rozpočtové, příspěv";"0";"11";"true";"50413";"MD ČR";"Ministerstvo dopravy";"OFRPS";NA;"Oddělení financování rozpočtové, příspěv";FALSE;"oddělení financování rozpočtové, příspěv";"ostatní";"none";"11";"5";"11"
"12010420";"Oddělení účetnictví";"4";"1";"true";"50414";"MD ČR";"Ministerstvo dopravy";"OÚ";NA;"Oddělení účetnictví";FALSE;"oddělení účetnictví";"ostatní";"none";"5";"5";"5"
"12010421";"Oddělení nakládání s majetkem";"0";"5";"true";"50415";"MD ČR";"Ministerstvo dopravy";"ONMST";NA;"Oddělení nakládání s majetkem";FALSE;"oddělení nakládání s majetkem";"ostatní";"none";"5";"5";"5"
"12010422";"Oddělení vnitřního rozpočtu";"2";"1";"true";"50416";"MD ČR";"Ministerstvo dopravy";"OVRZT";NA;"Oddělení vnitřního rozpočtu";FALSE;"oddělení vnitřního rozpočtu";"ostatní";"none";"3";"5";"3"
"12010428";"Oddělení technické pomoci a";"0";"7";"true";"50435";"MD ČR";"Ministerstvo dopravy";"OTPPČOP";NA;"Oddělení technické pomoci a";FALSE;"oddělení technické pomoci a";"ostatní";"none";"7";"5";"7"
"12010427";"Oddělení kontrol";"0";"15";"true";"50434";"MD ČR";"Ministerstvo dopravy";"OKN";NA;"Oddělení kontrol";FALSE;"oddělení kontrol";"ostatní";"none";"15";"5";"15"
"12010426";"Oddělení plateb a monitoringu";"0";"9";"true";"50433";"MD ČR";"Ministerstvo dopravy";"OPMP";NA;"Oddělení plateb a monitoringu";TRUE;"oddělení plateb a monitoringu";"Monitoring";"#EE7600";"9";"5";"9"
"12010425";"Oddělení přípravy projektů";"0";"8";"true";"50432";"MD ČR";"Ministerstvo dopravy";"OPP";NA;"Oddělení přípravy projektů";FALSE;"oddělení přípravy projektů";"ostatní";"none";"8";"5";"8"
"12010424";"Oddělení metodik, koordinace";"0";"9";"true";"50431";"MD ČR";"Ministerstvo dopravy";"OMKEP";NA;"Oddělení metodik, koordinace";FALSE;"oddělení metodik, koordinace";"ostatní";"none";"9";"5";"9"
"12010432";"Oddělení dopravních analýz";"0";"5";"true";"50522";"MD ČR";"Ministerstvo dopravy";"ODA";NA;"Oddělení dopravních analýz";TRUE;"oddělení dopravních analýz";"Analýzy a evaluace";"#8B008B";"5";"5";"5"
"12010397";"Oddělení územního plánu";"0";"5";"true";"20914";"MD ČR";"Ministerstvo dopravy";"OÚP";NA;"Oddělení územního plánu";FALSE;"oddělení územního plánu";"ostatní";"none";"5";"5";"5"
"12010431";"Oddělení dopravní politiky";"0";"6";"true";"50521";"MD ČR";"Ministerstvo dopravy";"ODPČM";NA;"Oddělení dopravní politiky";FALSE;"oddělení dopravní politiky";"Strategie, politiky, koncepce";"#CD0000";"6";"5";"6"
"12010370";"Oddělení silničního správ";"0";"13";"true";"10122";"MD ČR";"Ministerstvo dopravy";"OSSÚ";NA;"Oddělení silničního správ";FALSE;"oddělení silničního správ";"ostatní";"none";"13";"5";"13"
"12010369";"Oddělení zpoplatnění a jakosti pozemních";"0";"4";"true";"10121";"MD ČR";"Ministerstvo dopravy";"OTZSS";NA;"Oddělení zpoplatnění a jakosti pozemních";FALSE;"oddělení zpoplatnění a jakosti pozemních";"ostatní";"none";"4";"5";"4"
"12010391";"Oddělení leteckého provozu, techniky";"0";"4";"true";"20224";"MD ČR";"Ministerstvo dopravy";"OLPTR";NA;"Oddělení leteckého provozu, techniky";FALSE;"oddělení leteckého provozu, techniky";"ostatní";"none";"4";"5";"4"
"12010390";"Oddělení infrastruktury letišť";"0";"5";"true";"20222";"MD ČR";"Ministerstvo dopravy";"OIL";NA;"Oddělení infrastruktury letišť";FALSE;"oddělení infrastruktury letišť";"ostatní";"none";"5";"5";"5"
"12010389";"Oddělení letecké dopravy";"0";"6";"true";"20221";"MD ČR";"Ministerstvo dopravy";"OLD";NA;"Oddělení letecké dopravy";FALSE;"oddělení letecké dopravy";"ostatní";"none";"6";"5";"6"
"12010404";"Oddělení koncepcí a mezinárodní";"0";"3";"true";"30131";"MD ČR";"Ministerstvo dopravy";"OKMZŽ";NA;"Oddělení koncepcí a mezinárodní";TRUE;"oddělení koncepcí a mezinárodní";"Strategie, politiky, koncepce";"#CD0000";"3";"5";"3"
"12010405";"Oddělení právních předpisů a stát";"0";"3";"true";"30132";"MD ČR";"Ministerstvo dopravy";"OPPSSVD";NA;"Oddělení právních předpisů a stát";FALSE;"oddělení právních předpisů a stát";"ostatní";"none";"3";"5";"3"
"12010406";"Oddělení rozvoje železniční a kombi";"0";"3";"true";"30133";"MD ČR";"Ministerstvo dopravy";"ORŽKD";NA;"Oddělení rozvoje železniční a kombi";FALSE;"oddělení rozvoje železniční a kombi";"ostatní";"none";"3";"5";"3"
"12011939";"Oddělení námořní dopravy";"0";"3";"true";"20135";"MD ČR";"Ministerstvo dopravy";"OND";NA;"Oddělení námořní dopravy";FALSE;"oddělení námořní dopravy";"ostatní";"none";"3";"5";"3"
